YearStart,LocationDesc,Topic,Question,Data_Value_Unit,Data_Value,Data_Value_Alt,Low_Confidence_Limit,High_Confidence_Limit,Break_Out_Category,Break_Out,ClassId,TopicId,QuestionId,BreakOutCategoryId,BreakOutId,LocationId,GeoLocation,Longitude,Latitude
2019,North Dakota,Acute Myocardial Infarction (Heart Attack),Heart attack hospitalization rate,"Rate per 100,000",1204.8,1204.8,169.7,8553.1,Race,Hispanic,C1,T3,MD401,BOC04,RAC04,38,POINT (-100.118421 47.47531978),-100.118421,47.47531978
2018,Rhode Island,Acute Myocardial Infarction (Heart Attack),Heart attack hospitalization rate,"Rate per 100,000",535.7,535.7,240.7,1192.4,Race,Other,C1,T3,MD401,BOC04,RAC07,44,POINT (-71.52247031 41.70828019),-71.52247031,41.70828019
2020,Rhode Island,Acute Myocardial Infarction (Heart Attack),Heart attack hospitalization rate,"Rate per 100,000",337.9,337.9,84.5,1350.8,Race,Non-Hispanic Asian,C1,T3,MD401,BOC04,RAC03,44,POINT (-71.52247031 41.70828019),-71.52247031,41.70828019
2019,Virginia,Coronary Heart Disease,Coronary hospitalization rate,"Rate per 100,000",790.6,790.6,658.0,949.9,Race,Other,C1,T4,MD301,BOC04,RAC07,51,POINT (-78.45789046 37.54268067),-78.45789046,37.54268067
2017,Oregon,Coronary Heart Disease,Coronary hospitalization rate,"Rate per 100,000",1092.8,1092.8,1039.8,1148.5,Gender,Male,C1,T4,MD301,BOC02,GEN01,41,POINT (-120.1550313 44.56744942),-120.1550313,44.56744942
2018,California,Coronary Heart Disease,Coronary hospitalization rate,"Rate per 100,000",773.1,773.1,736.3,811.7,Race,Non-Hispanic Asian,C1,T4,MD301,BOC04,RAC03,6,POINT (-120.9999995 37.63864012),-120.9999995,37.63864012
2019,New Hampshire,Heart Failure,Heart Faliure hospitalization rate,"Rate per 100,000",231.2,231.2,202.8,263.7,Gender,Female,C1,T5,MD501,BOC02,GEN02,33,POINT (-71.50036092 43.65595011),-71.50036092,43.65595011
2019,Maryland,Acute Myocardial Infarction (Heart Attack),Heart attack hospitalization rate,"Rate per 100,000",683.8,683.8,654.5,714.4,Age,75+,C1,T3,MD401,BOC03,AGE08,24,POINT (-76.60926011 39.29058096),-76.60926011,39.29058096
2017,Oregon,Heart Failure,Heart Faliure hospitalization rate,"Rate per 100,000",128.3,128.3,48.2,341.9,Race,Non-Hispanic Asian,C1,T5,MD501,BOC04,RAC03,41,POINT (-120.1550313 44.56744942),-120.1550313,44.56744942
2018,Rhode Island,Heart Failure,Heart Faliure hospitalization rate,"Rate per 100,000",142.0,142.0,106.7,189.0,Gender,Male,C1,T5,MD501,BOC02,GEN01,44,POINT (-71.52247031 41.70828019),-71.52247031,41.70828019
2021,South Carolina,Coronary Heart Disease,Coronary hospitalization rate,"Rate per 100,000",828.9,828.9,572.3,1200.5,Race,Other,C1,T4,MD301,BOC04,RAC07,45,POINT (-81.04537121 33.9988213),-81.04537121,33.9988213
2016,Illinois,Heart Failure,Heart Faliure hospitalization rate,"Rate per 100,000",1238.2,1238.2,1208.1,1269.0,Gender,Male,C1,T5,MD501,BOC02,GEN01,17,POINT (-88.99771018 40.48501028),-88.99771018,40.48501028
2020,Arizona,Heart Failure,Heart Faliure hospitalization rate,"Rate per 100,000",53.4,53.4,24.0,118.8,Race,Non-Hispanic Black,C1,T5,MD501,BOC04,RAC02,4,POINT (-111.7638113 34.86597028),-111.7638113,34.86597028
2020,Alabama,Acute Myocardial Infarction (Heart Attack),Heart attack hospitalization rate,"Rate per 100,000",711.6,711.6,673.4,751.9,Age,75+,C1,T3,MD401,BOC03,AGE08,1,POINT (-86.63186076 32.84057112),-86.63186076,32.84057112
2017,Minnesota,Coronary Heart Disease,Coronary hospitalization rate,"Rate per 100,000",999.2,999.2,958.7,1041.5,Race,Non-Hispanic White,C1,T4,MD301,BOC04,RAC01,27,POINT (-94.7942005 46.35564874),-94.7942005,46.35564874
2021,New Hampshire,Acute Myocardial Infarction (Heart Attack),Heart attack hospitalization rate,"Rate per 100,000",637.8,637.8,265.5,1532.2,Race,Non-Hispanic Asian,C1,T3,MD401,BOC04,RAC03,33,POINT (-71.50036092 43.65595011),-71.50036092,43.65595011
2019,"Washington, DC",Acute Myocardial Infarction (Heart Attack),Heart attack hospitalization rate,"Rate per 100,000",282.1,282.1,70.5,1127.9,Race,Other,C1,T3,MD401,BOC04,RAC07,11,POINT (-77.03196113 38.89037139),-77.03196113,38.89037139
2020,Georgia,Coronary Heart Disease,Coronary hospitalization rate,"Rate per 100,000",601.1,601.1,577.5,625.7,Gender,Female,C1,T4,MD301,BOC02,GEN02,13,POINT (-83.62758035 32.83968109),-83.62758035,32.83968109
2020,Iowa,Acute Myocardial Infarction (Heart Attack),Heart attack hospitalization rate,"Rate per 100,000",391.9,391.9,270.6,567.6,Race,Unknown,C1,T3,MD401,BOC04,RAC08,19,POINT (-93.81649056 42.46940091),-93.81649056,42.46940091
2021,Maine,Coronary Heart Disease,Coronary hospitalization rate,"Rate per 100,000",1084.2,1084.2,1001.9,1173.3,Gender,Male,C1,T4,MD301,BOC02,GEN01,23,POINT (-68.98503134 45.25422889),-68.98503134,45.25422889
2019,Illinois,Coronary Heart Disease,Coronary hospitalization rate,"Rate per 100,000",784.7,784.7,763.7,806.2,Gender,Female,C1,T4,MD301,BOC02,GEN02,17,POINT (-88.99771018 40.48501028),-88.99771018,40.48501028
2017,Vermont,Heart Failure,Heart Faliure hospitalization rate,"Rate per 100,000",877.9,877.9,790.5,975.0,Age,75+,C1,T5,MD501,BOC03,AGE08,50,POINT (-72.51764079 43.62538124),-72.51764079,43.62538124
2017,Idaho,Coronary Heart Disease,Coronary hospitalization rate,"Rate per 100,000",1131.4,1131.4,1056.4,1211.8,Gender,Male,C1,T4,MD301,BOC02,GEN01,16,POINT (-114.36373 43.68263001),-114.36373,43.68263001
2019,Maryland,Heart Failure,Heart Faliure hospitalization rate,"Rate per 100,000",42.2,42.2,20.1,88.6,Race,Unknown,C1,T5,MD501,BOC04,RAC08,24,POINT (-76.60926011 39.29058096),-76.60926011,39.29058096
2017,Indiana,Heart Failure,Heart Faliure hospitalization rate,"Rate per 100,000",194.2,194.2,72.9,517.4,Race,Hispanic,C1,T5,MD501,BOC04,RAC04,18,POINT (-86.14996019 39.76691045),-86.14996019,39.76691045
2019,Florida,Coronary Heart Disease,Coronary hospitalization rate,"Rate per 100,000",778.0,778.0,695.2,870.7,Race,Unknown,C1,T4,MD301,BOC04,RAC08,12,POINT (-81.92896054 28.93204038),-81.92896054,28.93204038
2019,Wisconsin,Acute Myocardial Infarction (Heart Attack),Heart attack hospitalization rate,"Rate per 100,000",1206.9,1206.9,954.8,1525.5,Race,Other,C1,T3,MD401,BOC04,RAC07,55,POINT (-89.81637074 44.39319117),-89.81637074,44.39319117
2020,Indiana,Coronary Heart Disease,Coronary hospitalization rate,"Rate per 100,000",612.2,612.2,586.7,638.8,Gender,Female,C1,T4,MD301,BOC02,GEN02,18,POINT (-86.14996019 39.76691045),-86.14996019,39.76691045
2017,Tennessee,Heart Failure,Heart Faliure hospitalization rate,"Rate per 100,000",247.0,247.0,123.5,493.9,Race,Other,C1,T5,MD501,BOC04,RAC07,47,POINT (-85.77449091 35.68094058),-85.77449091,35.68094058
2020,Montana,Acute Myocardial Infarction (Heart Attack),Heart attack hospitalization rate,"Rate per 100,000",638.5,638.5,582.0,700.5,Gender,Male,C1,T3,MD401,BOC02,GEN01,30,POINT (-109.4244206 47.06652897),-109.4244206,47.06652897
2021,Maryland,Acute Myocardial Infarction (Heart Attack),Heart attack hospitalization rate,"Rate per 100,000",299.6,299.6,218.0,411.7,Race,Other,C1,T3,MD401,BOC04,RAC07,24,POINT (-76.60926011 39.29058096),-76.60926011,39.29058096
2018,New Mexico,Acute Myocardial Infarction (Heart Attack),Heart attack hospitalization rate,"Rate per 100,000",484.3,484.3,181.8,1290.3,Race,Non-Hispanic Asian,C1,T3,MD401,BOC04,RAC03,35,POINT (-106.240581 34.52088095),-106.240581,34.52088095
2017,Nebraska,Heart Failure,Heart Faliure hospitalization rate,"Rate per 100,000",414.3,414.3,375.8,456.8,Gender,Male,C1,T5,MD501,BOC02,GEN01,31,POINT (-99.36572062 41.64104099),-99.36572062,41.64104099
2019,Minnesota,Coronary Heart Disease,Coronary hospitalization rate,"Rate per 100,000",968.7,968.7,743.7,1261.7,Race,Non-Hispanic Black,C1,T4,MD301,BOC04,RAC02,27,POINT (-94.7942005 46.35564874),-94.7942005,46.35564874
2017,Rhode Island,Coronary Heart Disease,Coronary hospitalization rate,"Rate per 100,000",998.9,998.9,629.3,1585.4,Race,Non-Hispanic Black,C1,T4,MD301,BOC04,RAC02,44,POINT (-71.52247031 41.70828019),-71.52247031,41.70828019
2020,Nebraska,Coronary Heart Disease,Coronary hospitalization rate,"Rate per 100,000",702.2,702.2,504.2,978.1,Race,Unknown,C1,T4,MD301,BOC04,RAC08,31,POINT (-99.36572062 41.64104099),-99.36572062,41.64104099
2018,Arkansas,Heart Failure,Heart Faliure hospitalization rate,"Rate per 100,000",0.0,0.0,-1.0,-1.0,Race,Hispanic,C1,T5,MD501,BOC04,RAC04,5,POINT (-92.27449074 34.74865012),-92.27449074,34.74865012
2021,Maine,Coronary Heart Disease,Coronary hospitalization rate,"Rate per 100,000",1000.1,1000.1,924.3,1082.0,Age,75+,C1,T4,MD301,BOC03,AGE08,23,POINT (-68.98503134 45.25422889),-68.98503134,45.25422889
2018,Louisiana,Coronary Heart Disease,Coronary hospitalization rate,"Rate per 100,000",759.2,759.2,478.3,1205.0,Race,Non-Hispanic Asian,C1,T4,MD301,BOC04,RAC03,22,POINT (-92.44568007 31.31266064),-92.44568007,31.31266064
2019,West Virginia,Heart Failure,Heart Faliure hospitalization rate,"Rate per 100,000",66.7,66.7,21.5,206.7,Race,Non-Hispanic Black,C1,T5,MD501,BOC04,RAC02,54,POINT (-80.71264013 38.6655102),-80.71264013,38.6655102
2021,New York,Coronary Heart Disease,Coronary hospitalization rate,"Rate per 100,000",829.1,829.1,739.1,930.1,Race,Other,C1,T4,MD301,BOC04,RAC07,36,POINT (-75.54397043 42.82700103),-75.54397043,42.82700103
2017,Arizona,Coronary Heart Disease,Coronary hospitalization rate,"Rate per 100,000",1102.2,1102.2,1059.6,1146.5,Age,75+,C1,T4,MD301,BOC03,AGE08,4,POINT (-111.7638113 34.86597028),-111.7638113,34.86597028
2021,South Carolina,Acute Myocardial Infarction (Heart Attack),Heart attack hospitalization rate,"Rate per 100,000",272.7,272.7,189.5,392.4,Race,Unknown,C1,T3,MD401,BOC04,RAC08,45,POINT (-81.04537121 33.9988213),-81.04537121,33.9988213
2016,New Jersey,Coronary Heart Disease,Coronary hospitalization rate,"Rate per 100,000",1246.5,1246.5,1171.4,1326.5,Race,Non-Hispanic Black,C1,T4,MD301,BOC04,RAC02,34,POINT (-74.27369129 40.13057005),-74.27369129,40.13057005
2016,Hawaii,Coronary Heart Disease,Coronary hospitalization rate,"Rate per 100,000",499.4,499.4,187.4,1330.6,Race,Non-Hispanic Black,C1,T4,MD301,BOC04,RAC02,15,POINT (-157.8577494 21.30485044),-157.8577494,21.30485044
2017,Kansas,Coronary Heart Disease,Coronary hospitalization rate,"Rate per 100,000",1070.9,1070.9,1034.8,1108.4,Race,Non-Hispanic White,C1,T4,MD301,BOC04,RAC01,20,POINT (-98.20078123 38.3477403),-98.20078123,38.3477403
2020,Hawaii,Heart Failure,Heart Faliure hospitalization rate,"Rate per 100,000",69.9,69.9,42.1,115.9,Race,Non-Hispanic Asian,C1,T5,MD501,BOC04,RAC03,15,POINT (-157.8577494 21.30485044),-157.8577494,21.30485044
2019,Nebraska,Acute Myocardial Infarction (Heart Attack),Heart attack hospitalization rate,"Rate per 100,000",808.2,808.2,754.4,865.9,Gender,Male,C1,T3,MD401,BOC02,GEN01,31,POINT (-99.36572062 41.64104099),-99.36572062,41.64104099
2018,South Dakota,Heart Failure,Heart Faliure hospitalization rate,"Rate per 100,000",704.2,704.2,99.2,4999.3,Race,Hispanic,C1,T5,MD501,BOC04,RAC04,46,POINT (-100.3735306 44.35313005),-100.3735306,44.35313005
2019,South Dakota,Acute Myocardial Infarction (Heart Attack),Heart attack hospitalization rate,"Rate per 100,000",680.3,680.3,95.8,4829.3,Race,Hispanic,C1,T3,MD401,BOC04,RAC04,46,POINT (-100.3735306 44.35313005),-100.3735306,44.35313005
2019,Alaska,Heart Failure,Heart Faliure hospitalization rate,"Rate per 100,000",61.7,61.7,8.7,437.9,Race,Unknown,C1,T5,MD501,BOC04,RAC08,2,POINT (-147.722059 64.84507996),-147.722059,64.84507996
2020,California,Coronary Heart Disease,Coronary hospitalization rate,"Rate per 100,000",424.4,424.4,376.8,478.1,Race,Unknown,C1,T4,MD301,BOC04,RAC08,6,POINT (-120.9999995 37.63864012),-120.9999995,37.63864012
2019,Colorado,Acute Myocardial Infarction (Heart Attack),Heart attack hospitalization rate,"Rate per 100,000",280.6,280.6,146.0,539.4,Race,Non-Hispanic Asian,C1,T3,MD401,BOC04,RAC03,8,POINT (-106.1336109 38.84384076),-106.1336109,38.84384076
2020,Virginia,Acute Myocardial Infarction (Heart Attack),Heart attack hospitalization rate,"Rate per 100,000",291.6,291.6,223.3,380.7,Race,Non-Hispanic Asian,C1,T3,MD401,BOC04,RAC03,51,POINT (-78.45789046 37.54268067),-78.45789046,37.54268067
2016,Wyoming,Coronary Heart Disease,Coronary hospitalization rate,"Rate per 100,000",919.9,919.9,851.9,993.4,Race,Non-Hispanic White,C1,T4,MD301,BOC04,RAC01,56,POINT (-108.1098304 43.23554134),-108.1098304,43.23554134
2019,Alaska,Heart Failure,Heart Faliure hospitalization rate,"Rate per 100,000",39.6,39.6,5.6,280.9,Race,Non-Hispanic Asian,C1,T5,MD501,BOC04,RAC03,2,POINT (-147.722059 64.84507996),-147.722059,64.84507996
2017,Vermont,Coronary Heart Disease,Coronary hospitalization rate,"Rate per 100,000",5000.0,5000.0,1612.6,15502.8,Race,Hispanic,C1,T4,MD301,BOC04,RAC04,50,POINT (-72.51764079 43.62538124),-72.51764079,43.62538124
2019,Missouri,Coronary Heart Disease,Coronary hospitalization rate,"Rate per 100,000",918.8,918.8,811.1,1040.8,Race,Non-Hispanic Black,C1,T4,MD301,BOC04,RAC02,29,POINT (-92.56630005 38.63579078),-92.56630005,38.63579078
2017,Arizona,Heart Failure,Heart Faliure hospitalization rate,"Rate per 100,000",356.3,356.3,288.5,440.2,Race,Other,C1,T5,MD501,BOC04,RAC07,4,POINT (-111.7638113 34.86597028),-111.7638113,34.86597028
2018,Indiana,Heart Failure,Heart Faliure hospitalization rate,"Rate per 100,000",190.0,190.0,179.1,201.5,Race,Non-Hispanic White,C1,T5,MD501,BOC04,RAC01,18,POINT (-86.14996019 39.76691045),-86.14996019,39.76691045
2019,Rhode Island,Heart Failure,Heart Faliure hospitalization rate,"Rate per 100,000",41.9,41.9,5.9,297.3,Race,Unknown,C1,T5,MD501,BOC04,RAC08,44,POINT (-71.52247031 41.70828019),-71.52247031,41.70828019
2017,Michigan,Heart Failure,Heart Faliure hospitalization rate,"Rate per 100,000",252.3,252.3,120.3,529.1,Race,Hispanic,C1,T5,MD501,BOC04,RAC04,26,POINT (-84.71439027 44.66131954),-84.71439027,44.66131954
2016,Kansas,Coronary Heart Disease,Coronary hospitalization rate,"Rate per 100,000",799.4,799.4,515.7,1239.0,Race,Hispanic,C1,T4,MD301,BOC04,RAC04,20,POINT (-98.20078123 38.3477403),-98.20078123,38.3477403
2019,Wisconsin,Coronary Heart Disease,Coronary hospitalization rate,"Rate per 100,000",1189.7,1189.7,1142.3,1239.0,Age,75+,C1,T4,MD301,BOC03,AGE08,55,POINT (-89.81637074 44.39319117),-89.81637074,44.39319117
2018,Virginia,Acute Myocardial Infarction (Heart Attack),Heart attack hospitalization rate,"Rate per 100,000",795.9,795.9,767.9,824.9,Age,75+,C1,T3,MD401,BOC03,AGE08,51,POINT (-78.45789046 37.54268067),-78.45789046,37.54268067
2019,Mississippi,Coronary Heart Disease,Coronary hospitalization rate,"Rate per 100,000",859.1,859.1,554.3,1331.6,Race,Unknown,C1,T4,MD301,BOC04,RAC08,28,POINT (-89.53803082 32.7455101),-89.53803082,32.7455101
2020,Alaska,Acute Myocardial Infarction (Heart Attack),Heart attack hospitalization rate,"Rate per 100,000",718.7,718.7,623.4,828.5,Age,75+,C1,T3,MD401,BOC03,AGE08,2,POINT (-147.722059 64.84507996),-147.722059,64.84507996
2019,Idaho,Acute Myocardial Infarction (Heart Attack),Heart attack hospitalization rate,"Rate per 100,000",535.2,535.2,499.9,572.9,Race,Non-Hispanic White,C1,T3,MD401,BOC04,RAC01,16,POINT (-114.36373 43.68263001),-114.36373,43.68263001
2017,Tennessee,Heart Failure,Heart Faliure hospitalization rate,"Rate per 100,000",514.0,514.0,486.5,543.1,Age,75+,C1,T5,MD501,BOC03,AGE08,47,POINT (-85.77449091 35.68094058),-85.77449091,35.68094058
2017,New Jersey,Heart Failure,Heart Faliure hospitalization rate,"Rate per 100,000",140.5,140.5,100.9,195.7,Race,Non-Hispanic Asian,C1,T5,MD501,BOC04,RAC03,34,POINT (-74.27369129 40.13057005),-74.27369129,40.13057005
2018,Oregon,Coronary Heart Disease,Coronary hospitalization rate,"Rate per 100,000",1074.3,1074.3,852.7,1353.5,Race,Other,C1,T4,MD301,BOC04,RAC07,41,POINT (-120.1550313 44.56744942),-120.1550313,44.56744942
2020,New York,Coronary Heart Disease,Coronary hospitalization rate,"Rate per 100,000",808.8,808.8,792.4,825.5,Race,Non-Hispanic White,C1,T4,MD301,BOC04,RAC01,36,POINT (-75.54397043 42.82700103),-75.54397043,42.82700103
2018,Mississippi,Heart Failure,Heart Faliure hospitalization rate,"Rate per 100,000",239.2,239.2,215.3,265.7,Gender,Male,C1,T5,MD501,BOC02,GEN01,28,POINT (-89.53803082 32.7455101),-89.53803082,32.7455101
2019,Iowa,Acute Myocardial Infarction (Heart Attack),Heart attack hospitalization rate,"Rate per 100,000",844.1,844.1,801.3,889.3,Gender,Male,C1,T3,MD401,BOC02,GEN01,19,POINT (-93.81649056 42.46940091),-93.81649056,42.46940091
2020,Florida,Heart Failure,Heart Faliure hospitalization rate,"Rate per 100,000",33.0,33.0,19.6,55.8,Race,Unknown,C1,T5,MD501,BOC04,RAC08,12,POINT (-81.92896054 28.93204038),-81.92896054,28.93204038
2018,Rhode Island,Heart Failure,Heart Faliure hospitalization rate,"Rate per 100,000",185.5,185.5,26.1,1317.1,Race,Non-Hispanic Asian,C1,T5,MD501,BOC04,RAC03,44,POINT (-71.52247031 41.70828019),-71.52247031,41.70828019
2016,New Hampshire,Heart Failure,Heart Faliure hospitalization rate,"Rate per 100,000",1153.8,1153.8,372.1,3577.6,Race,Hispanic,C1,T5,MD501,BOC04,RAC04,33,POINT (-71.50036092 43.65595011),-71.50036092,43.65595011
2020,Idaho,Acute Myocardial Infarction (Heart Attack),Heart attack hospitalization rate,"Rate per 100,000",459.4,459.4,426.9,494.3,Race,Non-Hispanic White,C1,T3,MD401,BOC04,RAC01,16,POINT (-114.36373 43.68263001),-114.36373,43.68263001
2019,Nevada,Heart Failure,Heart Faliure hospitalization rate,"Rate per 100,000",41.9,41.9,10.5,167.4,Race,Unknown,C1,T5,MD501,BOC04,RAC08,32,POINT (-117.0718406 39.49324039),-117.0718406,39.49324039
2021,Maryland,Coronary Heart Disease,Coronary hospitalization rate,"Rate per 100,000",602.3,602.3,562.4,645.0,Race,Non-Hispanic Black,C1,T4,MD301,BOC04,RAC02,24,POINT (-76.60926011 39.29058096),-76.60926011,39.29058096
2020,North Dakota,Coronary Heart Disease,Coronary hospitalization rate,"Rate per 100,000",858.0,858.0,475.2,1549.4,Race,Unknown,C1,T4,MD301,BOC04,RAC08,38,POINT (-100.118421 47.47531978),-100.118421,47.47531978
2016,Virginia,Coronary Heart Disease,Coronary hospitalization rate,"Rate per 100,000",1269.1,1269.1,1232.9,1306.3,Gender,Male,C1,T4,MD301,BOC02,GEN01,51,POINT (-78.45789046 37.54268067),-78.45789046,37.54268067
2019,Arizona,Heart Failure,Heart Faliure hospitalization rate,"Rate per 100,000",71.1,71.1,35.5,142.1,Race,Non-Hispanic Black,C1,T5,MD501,BOC04,RAC02,4,POINT (-111.7638113 34.86597028),-111.7638113,34.86597028
2016,Indiana,Heart Failure,Heart Faliure hospitalization rate,"Rate per 100,000",1525.7,1525.7,1394.4,1669.2,Race,Non-Hispanic Black,C1,T5,MD501,BOC04,RAC02,18,POINT (-86.14996019 39.76691045),-86.14996019,39.76691045
2016,West Virginia,Coronary Heart Disease,Coronary hospitalization rate,"Rate per 100,000",925.9,925.9,130.4,6573.2,Race,Hispanic,C1,T4,MD301,BOC04,RAC04,54,POINT (-80.71264013 38.6655102),-80.71264013,38.6655102
2019,South Dakota,Acute Myocardial Infarction (Heart Attack),Heart attack hospitalization rate,"Rate per 100,000",508.6,508.6,453.4,570.5,Gender,Female,C1,T3,MD401,BOC02,GEN02,46,POINT (-100.3735306 44.35313005),-100.3735306,44.35313005
2019,Connecticut,Heart Failure,Heart Faliure hospitalization rate,"Rate per 100,000",214.5,214.5,191.7,240.0,Age,75+,C1,T5,MD501,BOC03,AGE08,9,POINT (-72.64984095 41.56266102),-72.64984095,41.56266102
2016,Alabama,Heart Failure,Heart Faliure hospitalization rate,"Rate per 100,000",1204.3,1204.3,1158.5,1251.8,Gender,Male,C1,T5,MD501,BOC02,GEN01,1,POINT (-86.63186076 32.84057112),-86.63186076,32.84057112
2017,Colorado,Coronary Heart Disease,Coronary hospitalization rate,"Rate per 100,000",726.7,726.7,535.1,986.9,Race,Other,C1,T4,MD301,BOC04,RAC07,8,POINT (-106.1336109 38.84384076),-106.1336109,38.84384076
2019,Hawaii,Coronary Heart Disease,Coronary hospitalization rate,"Rate per 100,000",692.2,692.2,589.9,812.4,Race,Non-Hispanic Asian,C1,T4,MD301,BOC04,RAC03,15,POINT (-157.8577494 21.30485044),-157.8577494,21.30485044
2017,Georgia,Coronary Heart Disease,Coronary hospitalization rate,"Rate per 100,000",784.6,784.6,757.9,812.2,Gender,Female,C1,T4,MD301,BOC02,GEN02,13,POINT (-83.62758035 32.83968109),-83.62758035,32.83968109
2020,New York,Acute Myocardial Infarction (Heart Attack),Heart attack hospitalization rate,"Rate per 100,000",407.1,407.1,372.9,444.4,Race,Non-Hispanic Black,C1,T3,MD401,BOC04,RAC02,36,POINT (-75.54397043 42.82700103),-75.54397043,42.82700103
2021,Florida,Acute Myocardial Infarction (Heart Attack),Heart attack hospitalization rate,"Rate per 100,000",560.1,560.1,488.5,642.3,Race,Hispanic,C1,T3,MD401,BOC04,RAC04,12,POINT (-81.92896054 28.93204038),-81.92896054,28.93204038
2019,Iowa,Coronary Heart Disease,Coronary hospitalization rate,"Rate per 100,000",1026.4,1026.4,607.9,1733.0,Race,Non-Hispanic Asian,C1,T4,MD301,BOC04,RAC03,19,POINT (-93.81649056 42.46940091),-93.81649056,42.46940091
2016,Pennsylvania,Coronary Heart Disease,Coronary hospitalization rate,"Rate per 100,000",1075.3,1075.3,805.4,1435.6,Race,Hispanic,C1,T4,MD301,BOC04,RAC04,42,POINT (-77.86070029 40.79373015),-77.86070029,40.79373015
2017,Wisconsin,Acute Myocardial Infarction (Heart Attack),Heart attack hospitalization rate,"Rate per 100,000",428.5,428.5,214.3,856.8,Race,Hispanic,C1,T3,MD401,BOC04,RAC04,55,POINT (-89.81637074 44.39319117),-89.81637074,44.39319117
2017,Minnesota,Coronary Heart Disease,Coronary hospitalization rate,"Rate per 100,000",1184.8,1184.8,1125.6,1247.1,Age,75+,C1,T4,MD301,BOC03,AGE08,27,POINT (-94.7942005 46.35564874),-94.7942005,46.35564874
2017,Virginia,Heart Failure,Heart Faliure hospitalization rate,"Rate per 100,000",83.6,83.6,47.5,147.1,Race,Unknown,C1,T5,MD501,BOC04,RAC08,51,POINT (-78.45789046 37.54268067),-78.45789046,37.54268067
2019,Indiana,Heart Failure,Heart Faliure hospitalization rate,"Rate per 100,000",208.9,208.9,192.3,226.8,Age,75+,C1,T5,MD501,BOC03,AGE08,18,POINT (-86.14996019 39.76691045),-86.14996019,39.76691045
2018,Florida,Heart Failure,Heart Faliure hospitalization rate,"Rate per 100,000",116.5,116.5,111.4,121.8,Race,Non-Hispanic White,C1,T5,MD501,BOC04,RAC01,12,POINT (-81.92896054 28.93204038),-81.92896054,28.93204038
2019,South Carolina,Coronary Heart Disease,Coronary hospitalization rate,"Rate per 100,000",677.1,677.1,527.9,868.4,Race,Unknown,C1,T4,MD301,BOC04,RAC08,45,POINT (-81.04537121 33.9988213),-81.04537121,33.9988213
2019,Vermont,Heart Failure,Heart Faliure hospitalization rate,"Rate per 100,000",83.5,83.5,26.9,258.9,Race,Unknown,C1,T5,MD501,BOC04,RAC08,50,POINT (-72.51764079 43.62538124),-72.51764079,43.62538124
2020,West Virginia,Coronary Heart Disease,Coronary hospitalization rate,"Rate per 100,000",689.7,689.7,97.1,4895.9,Race,Hispanic,C1,T4,MD301,BOC04,RAC04,54,POINT (-80.71264013 38.6655102),-80.71264013,38.6655102
2019,Minnesota,Acute Myocardial Infarction (Heart Attack),Heart attack hospitalization rate,"Rate per 100,000",757.3,757.3,561.7,1021.1,Race,Non-Hispanic Black,C1,T3,MD401,BOC04,RAC02,27,POINT (-94.7942005 46.35564874),-94.7942005,46.35564874
2016,Washington,Heart Failure,Heart Faliure hospitalization rate,"Rate per 100,000",906.6,906.6,881.7,932.1,Race,Non-Hispanic White,C1,T5,MD501,BOC04,RAC01,53,POINT (-120.4700108 47.52227863),-120.4700108,47.52227863
2017,Georgia,Coronary Heart Disease,Coronary hospitalization rate,"Rate per 100,000",1132.8,1132.8,1105.7,1160.5,Race,Non-Hispanic White,C1,T4,MD301,BOC04,RAC01,13,POINT (-83.62758035 32.83968109),-83.62758035,32.83968109
2018,Louisiana,Acute Myocardial Infarction (Heart Attack),Heart attack hospitalization rate,"Rate per 100,000",548.3,548.3,318.4,944.3,Race,Non-Hispanic Asian,C1,T3,MD401,BOC04,RAC03,22,POINT (-92.44568007 31.31266064),-92.44568007,31.31266064
2021,Virginia,Coronary Heart Disease,Coronary hospitalization rate,"Rate per 100,000",700.6,700.6,650.3,754.7,Race,Non-Hispanic Black,C1,T4,MD301,BOC04,RAC02,51,POINT (-78.45789046 37.54268067),-78.45789046,37.54268067
2017,Kentucky,Heart Failure,Heart Faliure hospitalization rate,"Rate per 100,000",346.9,346.9,269.9,445.9,Race,Non-Hispanic Black,C1,T5,MD501,BOC04,RAC02,21,POINT (-84.77497105 37.64597027),-84.77497105,37.64597027
2017,United States,Heart Failure,Heart Faliure hospitalization rate,"Rate per 100,000",244.9,244.9,230.2,260.4,Race,Hispanic,C1,T5,MD501,BOC04,RAC04,59,,,
2019,North Carolina,Acute Myocardial Infarction (Heart Attack),Heart attack hospitalization rate,"Rate per 100,000",583.9,583.9,543.0,627.8,Race,Non-Hispanic Black,C1,T3,MD401,BOC04,RAC02,37,POINT (-79.15925046 35.46622098),-79.15925046,35.46622098
2021,Mississippi,Acute Myocardial Infarction (Heart Attack),Heart attack hospitalization rate,"Rate per 100,000",490.4,490.4,463.7,518.6,Race,Non-Hispanic White,C1,T3,MD401,BOC04,RAC01,28,POINT (-89.53803082 32.7455101),-89.53803082,32.7455101
2019,Oregon,Heart Failure,Heart Faliure hospitalization rate,"Rate per 100,000",159.6,159.6,88.4,288.2,Race,Other,C1,T5,MD501,BOC04,RAC07,41,POINT (-120.1550313 44.56744942),-120.1550313,44.56744942
