YearStart,LocationDesc,Topic,Question,Data_Value_Unit,Data_Value,Data_Value_Alt,Low_Confidence_Limit,High_Confidence_Limit,Break_Out_Category,Break_Out,ClassId,TopicId,QuestionId,BreakOutCategoryId,BreakOutId,LocationId,GeoLocation,Longitude,Latitude
2018,Nevada,Heart Failure,Heart faliure mortality rate,"Rate per 100,000",0.0,0.0,-1000.0,-1000.0,Race,Non-Hispanic Asian,C1,T5,MD503,BOC04,RAC03,32,POINT (-117.0718406 39.49324039),-117.0718406,39.49324039
2019,Kentucky,Heart Failure,Heart faliure mortality rate,"Rate per 100,000",0.0,0.0,0.0,0.0,Race,Unknown,C1,T5,MD503,BOC04,RAC08,21,POINT (-84.77497105 37.64597027),-84.77497105,37.64597027
2018,Michigan,Stroke,Stroke mortality rate,"Rate per 100,000",19200.0,19200.0,8000.0,46200.0,Race,Hispanic,C1,T6,MD603,BOC04,RAC04,26,POINT (-84.71439027 44.66131954),-84.71439027,44.66131954
2016,Mississippi,Heart Failure,Heart faliure mortality rate,"Rate per 100,000",0.0,0.0,-1000.0,-1000.0,Race,Other,C1,T5,MD503,BOC04,RAC07,28,POINT (-89.53803082 32.7455101),-89.53803082,32.7455101
2020,Idaho,Heart Failure,Heart faliure mortality rate,"Rate per 100,000",0.0,0.0,0.0,0.0,Race,Unknown,C1,T5,MD503,BOC04,RAC08,16,POINT (-114.36373 43.68263001),-114.36373,43.68263001
2017,Mississippi,Heart Failure,Heart faliure mortality rate,"Rate per 100,000",0.0,0.0,-1000.0,-1000.0,Race,Other,C1,T5,MD503,BOC04,RAC07,28,POINT (-89.53803082 32.7455101),-89.53803082,32.7455101
2019,Virginia,Stroke,Stroke mortality rate,"Rate per 100,000",5900.0,5900.0,5200.0,6700.0,Gender,Male,C1,T6,MD603,BOC02,GEN01,51,POINT (-78.45789046 37.54268067),-78.45789046,37.54268067
2019,Wisconsin,Heart Failure,Heart faliure mortality rate,"Rate per 100,000",4600.0,4600.0,2900.0,7400.0,Gender,Male,C1,T5,MD503,BOC02,GEN01,55,POINT (-89.81637074 44.39319117),-89.81637074,44.39319117
2016,Arkansas,Heart Failure,Heart faliure mortality rate,"Rate per 100,000",5900.0,5900.0,1500.0,23500.0,Race,Other,C1,T5,MD503,BOC04,RAC07,5,POINT (-92.27449074 34.74865012),-92.27449074,34.74865012
2020,Michigan,Stroke,Stroke mortality rate,"Rate per 100,000",6500.0,6500.0,5000.0,8400.0,Race,Non-Hispanic Black,C1,T6,MD603,BOC04,RAC02,26,POINT (-84.71439027 44.66131954),-84.71439027,44.66131954
2018,Arizona,Heart Failure,Heart faliure mortality rate,"Rate per 100,000",3300.0,3300.0,2000.0,5600.0,Gender,Male,C1,T5,MD503,BOC02,GEN01,4,POINT (-111.7638113 34.86597028),-111.7638113,34.86597028
2021,Arizona,Stroke,Stroke mortality rate,"Rate per 100,000",5100.0,5100.0,4300.0,6000.0,Age,75+,C1,T6,MD603,BOC03,AGE08,4,POINT (-111.7638113 34.86597028),-111.7638113,34.86597028
2017,Wisconsin,Stroke,Stroke mortality rate,"Rate per 100,000",8400.0,8400.0,7400.0,9600.0,Age,75+,C1,T6,MD603,BOC03,AGE08,55,POINT (-89.81637074 44.39319117),-89.81637074,44.39319117
2021,Mississippi,Heart Failure,Heart faliure mortality rate,"Rate per 100,000",4600.0,4600.0,2500.0,8300.0,Race,Non-Hispanic White,C1,T5,MD503,BOC04,RAC01,28,POINT (-89.53803082 32.7455101),-89.53803082,32.7455101
2018,Maryland,Stroke,Stroke mortality rate,"Rate per 100,000",10500.0,10500.0,6000.0,18500.0,Race,Other,C1,T6,MD603,BOC04,RAC07,24,POINT (-76.60926011 39.29058096),-76.60926011,39.29058096
2017,Iowa,Heart Failure,Heart faliure mortality rate,"Rate per 100,000",33300.0,33300.0,4700.0,236600.0,Race,Other,C1,T5,MD503,BOC04,RAC07,19,POINT (-93.81649056 42.46940091),-93.81649056,42.46940091
2021,Vermont,Heart Failure,Heart faliure mortality rate,"Rate per 100,000",4300.0,4300.0,1900.0,9500.0,Age,75+,C1,T5,MD503,BOC03,AGE08,50,POINT (-72.51764079 43.62538124),-72.51764079,43.62538124
2017,Mississippi,Heart Failure,Heart faliure mortality rate,"Rate per 100,000",2500.0,2500.0,1300.0,4900.0,Race,Non-Hispanic Black,C1,T5,MD503,BOC04,RAC02,28,POINT (-89.53803082 32.7455101),-89.53803082,32.7455101
2018,Idaho,Stroke,Stroke mortality rate,"Rate per 100,000",14300.0,14300.0,2000.0,101400.0,Race,Unknown,C1,T6,MD603,BOC04,RAC08,16,POINT (-114.36373 43.68263001),-114.36373,43.68263001
2017,North Carolina,Heart Failure,Heart faliure mortality rate,"Rate per 100,000",5000.0,5000.0,1300.0,20000.0,Race,Other,C1,T5,MD503,BOC04,RAC07,37,POINT (-79.15925046 35.46622098),-79.15925046,35.46622098
2016,New Hampshire,Heart Failure,Heart faliure mortality rate,"Rate per 100,000",0.0,0.0,-1000.0,-1000.0,Race,Non-Hispanic Asian,C1,T5,MD503,BOC04,RAC03,33,POINT (-71.50036092 43.65595011),-71.50036092,43.65595011
2016,Kansas,Heart Failure,Heart faliure mortality rate,"Rate per 100,000",10000.0,10000.0,1400.0,71000.0,Race,Non-Hispanic Asian,C1,T5,MD503,BOC04,RAC03,20,POINT (-98.20078123 38.3477403),-98.20078123,38.3477403
2016,North Dakota,Heart Failure,Heart faliure mortality rate,"Rate per 100,000",2800.0,2800.0,400.0,19700.0,Race,Other,C1,T5,MD503,BOC04,RAC07,38,POINT (-100.118421 47.47531978),-100.118421,47.47531978
2021,New Hampshire,Stroke,Stroke mortality rate,"Rate per 100,000",8300.0,8300.0,1200.0,59200.0,Race,Other,C1,T6,MD603,BOC04,RAC07,33,POINT (-71.50036092 43.65595011),-71.50036092,43.65595011
2019,South Carolina,Heart Failure,Heart faliure mortality rate,"Rate per 100,000",3400.0,3400.0,1100.0,10500.0,Race,Non-Hispanic Black,C1,T5,MD503,BOC04,RAC02,45,POINT (-81.04537121 33.9988213),-81.04537121,33.9988213
2018,Washington,Stroke,Stroke mortality rate,"Rate per 100,000",6000.0,6000.0,1900.0,18600.0,Race,Hispanic,C1,T6,MD603,BOC04,RAC04,53,POINT (-120.4700108 47.52227863),-120.4700108,47.52227863
2017,Utah,Heart Failure,Heart faliure mortality rate,"Rate per 100,000",4400.0,4400.0,2400.0,8200.0,Gender,Female,C1,T5,MD503,BOC02,GEN02,49,POINT (-111.5871306 39.36070017),-111.5871306,39.36070017
2021,West Virginia,Stroke,Stroke mortality rate,"Rate per 100,000",9100.0,9100.0,1300.0,64500.0,Race,Other,C1,T6,MD603,BOC04,RAC07,54,POINT (-80.71264013 38.6655102),-80.71264013,38.6655102
2020,Oregon,Stroke,Stroke mortality rate,"Rate per 100,000",8900.0,8900.0,7500.0,10600.0,Age,75+,C1,T6,MD603,BOC03,AGE08,41,POINT (-120.1550313 44.56744942),-120.1550313,44.56744942
2021,Kansas,Stroke,Stroke mortality rate,"Rate per 100,000",5000.0,5000.0,700.0,35500.0,Race,Unknown,C1,T6,MD603,BOC04,RAC08,20,POINT (-98.20078123 38.3477403),-98.20078123,38.3477403
2018,Delaware,Heart Failure,Heart faliure mortality rate,"Rate per 100,000",4300.0,4300.0,1100.0,17000.0,Race,Non-Hispanic Black,C1,T5,MD503,BOC04,RAC02,10,POINT (-75.57774117 39.00883067),-75.57774117,39.00883067
2021,Alabama,Heart Failure,Heart faliure mortality rate,"Rate per 100,000",2700.0,2700.0,1400.0,5100.0,Age,75+,C1,T5,MD503,BOC03,AGE08,1,POINT (-86.63186076 32.84057112),-86.63186076,32.84057112
2021,Hawaii,Heart Failure,Heart faliure mortality rate,"Rate per 100,000",0.0,0.0,-1000.0,-1000.0,Race,Hispanic,C1,T5,MD503,BOC04,RAC04,15,POINT (-157.8577494 21.30485044),-157.8577494,21.30485044
2020,New Mexico,Heart Failure,Heart faliure mortality rate,"Rate per 100,000",0.0,0.0,-1000.0,-1000.0,Race,Non-Hispanic Asian,C1,T5,MD503,BOC04,RAC03,35,POINT (-106.240581 34.52088095),-106.240581,34.52088095
2019,United States,Stroke,Stroke mortality rate,"Rate per 100,000",6700.0,6700.0,6600.0,6800.0,Age,75+,C1,T6,MD603,BOC03,AGE08,59,,,
2020,Tennessee,Heart Failure,Heart faliure mortality rate,"Rate per 100,000",0.0,0.0,-1000.0,-1000.0,Race,Hispanic,C1,T5,MD503,BOC04,RAC04,47,POINT (-85.77449091 35.68094058),-85.77449091,35.68094058
2020,Indiana,Heart Failure,Heart faliure mortality rate,"Rate per 100,000",5000.0,5000.0,3100.0,8200.0,Gender,Female,C1,T5,MD503,BOC02,GEN02,18,POINT (-86.14996019 39.76691045),-86.14996019,39.76691045
2016,Maine,Heart Failure,Heart faliure mortality rate,"Rate per 100,000",0.0,0.0,0.0,0.0,Race,Unknown,C1,T5,MD503,BOC04,RAC08,23,POINT (-68.98503134 45.25422889),-68.98503134,45.25422889
2020,Indiana,Heart Failure,Heart faliure mortality rate,"Rate per 100,000",12500.0,12500.0,1800.0,88700.0,Race,Unknown,C1,T5,MD503,BOC04,RAC08,18,POINT (-86.14996019 39.76691045),-86.14996019,39.76691045
2018,Alaska,Stroke,Stroke mortality rate,"Rate per 100,000",10300.0,10300.0,3300.0,32100.0,Race,Non-Hispanic Asian,C1,T6,MD603,BOC04,RAC03,2,POINT (-147.722059 64.84507996),-147.722059,64.84507996
2018,Montana,Stroke,Stroke mortality rate,"Rate per 100,000",5500.0,5500.0,1800.0,16900.0,Race,Other,C1,T6,MD603,BOC04,RAC07,30,POINT (-109.4244206 47.06652897),-109.4244206,47.06652897
2017,Wisconsin,Heart Failure,Heart faliure mortality rate,"Rate per 100,000",6500.0,6500.0,1600.0,25800.0,Race,Other,C1,T5,MD503,BOC04,RAC07,55,POINT (-89.81637074 44.39319117),-89.81637074,44.39319117
2018,Ohio,Heart Failure,Heart faliure mortality rate,"Rate per 100,000",0.0,0.0,-1000.0,-1000.0,Race,Hispanic,C1,T5,MD503,BOC04,RAC04,39,POINT (-82.40426006 40.06021014),-82.40426006,40.06021014
2020,South Dakota,Heart Failure,Heart faliure mortality rate,"Rate per 100,000",4300.0,4300.0,1800.0,10300.0,Age,75+,C1,T5,MD503,BOC03,AGE08,46,POINT (-100.3735306 44.35313005),-100.3735306,44.35313005
2020,West Virginia,Stroke,Stroke mortality rate,"Rate per 100,000",0.0,0.0,-1000.0,-1000.0,Race,Other,C1,T6,MD603,BOC04,RAC07,54,POINT (-80.71264013 38.6655102),-80.71264013,38.6655102
2018,Alabama,Stroke,Stroke mortality rate,"Rate per 100,000",7500.0,7500.0,5900.0,9600.0,Race,Non-Hispanic Black,C1,T6,MD603,BOC04,RAC02,1,POINT (-86.63186076 32.84057112),-86.63186076,32.84057112
2017,Massachusetts,Stroke,Stroke mortality rate,"Rate per 100,000",6700.0,6700.0,2500.0,17800.0,Race,Hispanic,C1,T6,MD603,BOC04,RAC04,25,POINT (-72.08269067 42.27687047),-72.08269067,42.27687047
2017,Mississippi,Stroke,Stroke mortality rate,"Rate per 100,000",0.0,0.0,-1000.0,-1000.0,Race,Non-Hispanic Asian,C1,T6,MD603,BOC04,RAC03,28,POINT (-89.53803082 32.7455101),-89.53803082,32.7455101
2019,Utah,Stroke,Stroke mortality rate,"Rate per 100,000",5200.0,5200.0,3800.0,7300.0,Gender,Male,C1,T6,MD603,BOC02,GEN01,49,POINT (-111.5871306 39.36070017),-111.5871306,39.36070017
2016,Minnesota,Stroke,Stroke mortality rate,"Rate per 100,000",13200.0,13200.0,6300.0,27700.0,Race,Non-Hispanic Black,C1,T6,MD603,BOC04,RAC02,27,POINT (-94.7942005 46.35564874),-94.7942005,46.35564874
2020,Ohio,Stroke,Stroke mortality rate,"Rate per 100,000",5200.0,5200.0,3800.0,7200.0,Race,Non-Hispanic Black,C1,T6,MD603,BOC04,RAC02,39,POINT (-82.40426006 40.06021014),-82.40426006,40.06021014
2021,Connecticut,Heart Failure,Heart faliure mortality rate,"Rate per 100,000",5800.0,5800.0,3000.0,11200.0,Gender,Female,C1,T5,MD503,BOC02,GEN02,9,POINT (-72.64984095 41.56266102),-72.64984095,41.56266102
2019,Iowa,Stroke,Stroke mortality rate,"Rate per 100,000",6400.0,6400.0,5300.0,7800.0,Gender,Male,C1,T6,MD603,BOC02,GEN01,19,POINT (-93.81649056 42.46940091),-93.81649056,42.46940091
2018,Vermont,Stroke,Stroke mortality rate,"Rate per 100,000",0.0,0.0,-1000.0,-1000.0,Race,Other,C1,T6,MD603,BOC04,RAC07,50,POINT (-72.51764079 43.62538124),-72.51764079,43.62538124
2017,Florida,Heart Failure,Heart faliure mortality rate,"Rate per 100,000",3300.0,3300.0,2700.0,4000.0,Race,Non-Hispanic White,C1,T5,MD503,BOC04,RAC01,12,POINT (-81.92896054 28.93204038),-81.92896054,28.93204038
2019,Wisconsin,Stroke,Stroke mortality rate,"Rate per 100,000",5300.0,5300.0,4400.0,6400.0,Gender,Male,C1,T6,MD603,BOC02,GEN01,55,POINT (-89.81637074 44.39319117),-89.81637074,44.39319117
2021,Nevada,Heart Failure,Heart faliure mortality rate,"Rate per 100,000",0.0,0.0,-1000.0,-1000.0,Race,Hispanic,C1,T5,MD503,BOC04,RAC04,32,POINT (-117.0718406 39.49324039),-117.0718406,39.49324039
2016,Hawaii,Stroke,Stroke mortality rate,"Rate per 100,000",6400.0,6400.0,3800.0,10800.0,Race,Non-Hispanic White,C1,T6,MD603,BOC04,RAC01,15,POINT (-157.8577494 21.30485044),-157.8577494,21.30485044
2020,Ohio,Heart Failure,Heart faliure mortality rate,"Rate per 100,000",1600.0,1600.0,200.0,11600.0,Race,Non-Hispanic Black,C1,T5,MD503,BOC04,RAC02,39,POINT (-82.40426006 40.06021014),-82.40426006,40.06021014
2018,Kentucky,Heart Failure,Heart faliure mortality rate,"Rate per 100,000",0.0,0.0,-1000.0,-1000.0,Race,Non-Hispanic Asian,C1,T5,MD503,BOC04,RAC03,21,POINT (-84.77497105 37.64597027),-84.77497105,37.64597027
2017,Montana,Stroke,Stroke mortality rate,"Rate per 100,000",0.0,0.0,-1000.0,-1000.0,Race,Non-Hispanic Black,C1,T6,MD603,BOC04,RAC02,30,POINT (-109.4244206 47.06652897),-109.4244206,47.06652897
2016,Nevada,Stroke,Stroke mortality rate,"Rate per 100,000",3400.0,3400.0,1500.0,7700.0,Race,Non-Hispanic Black,C1,T6,MD603,BOC04,RAC02,32,POINT (-117.0718406 39.49324039),-117.0718406,39.49324039
2020,Mississippi,Heart Failure,Heart faliure mortality rate,"Rate per 100,000",5500.0,5500.0,3300.0,9300.0,Race,Non-Hispanic White,C1,T5,MD503,BOC04,RAC01,28,POINT (-89.53803082 32.7455101),-89.53803082,32.7455101
2016,Wisconsin,Heart Failure,Heart faliure mortality rate,"Rate per 100,000",0.0,0.0,-1000.0,-1000.0,Race,Hispanic,C1,T5,MD503,BOC04,RAC04,55,POINT (-89.81637074 44.39319117),-89.81637074,44.39319117
2021,Kansas,Heart Failure,Heart faliure mortality rate,"Rate per 100,000",4500.0,4500.0,3000.0,6800.0,Race,Non-Hispanic White,C1,T5,MD503,BOC04,RAC01,20,POINT (-98.20078123 38.3477403),-98.20078123,38.3477403
2018,Ohio,Stroke,Stroke mortality rate,"Rate per 100,000",4400.0,4400.0,3800.0,5000.0,Gender,Male,C1,T6,MD603,BOC02,GEN01,39,POINT (-82.40426006 40.06021014),-82.40426006,40.06021014
2021,Mississippi,Stroke,Stroke mortality rate,"Rate per 100,000",6600.0,6600.0,5500.0,8100.0,Gender,Male,C1,T6,MD603,BOC02,GEN01,28,POINT (-89.53803082 32.7455101),-89.53803082,32.7455101
2020,California,Stroke,Stroke mortality rate,"Rate per 100,000",7200.0,7200.0,6600.0,7800.0,Gender,Male,C1,T6,MD603,BOC02,GEN01,6,POINT (-120.9999995 37.63864012),-120.9999995,37.63864012
2020,Wyoming,Stroke,Stroke mortality rate,"Rate per 100,000",6200.0,6300.0,4000.0,9700.0,Age,75+,C1,T6,MD603,BOC03,AGE08,56,POINT (-108.1098304 43.23554134),-108.1098304,43.23554134
2020,New Jersey,Heart Failure,Heart faliure mortality rate,"Rate per 100,000",5300.0,5300.0,3600.0,7900.0,Age,75+,C1,T5,MD503,BOC03,AGE08,34,POINT (-74.27369129 40.13057005),-74.27369129,40.13057005
2021,Tennessee,Heart Failure,Heart faliure mortality rate,"Rate per 100,000",0.0,0.0,-1000.0,-1000.0,Race,Other,C1,T5,MD503,BOC04,RAC07,47,POINT (-85.77449091 35.68094058),-85.77449091,35.68094058
2016,New Jersey,Stroke,Stroke mortality rate,"Rate per 100,000",5500.0,5500.0,3100.0,9600.0,Race,Hispanic,C1,T6,MD603,BOC04,RAC04,34,POINT (-74.27369129 40.13057005),-74.27369129,40.13057005
2021,New Mexico,Stroke,Stroke mortality rate,"Rate per 100,000",10000.0,10000.0,7700.0,13100.0,Gender,Male,C1,T6,MD603,BOC02,GEN01,35,POINT (-106.240581 34.52088095),-106.240581,34.52088095
2019,Delaware,Stroke,Stroke mortality rate,"Rate per 100,000",7400.0,7400.0,1900.0,29600.0,Race,Other,C1,T6,MD603,BOC04,RAC07,10,POINT (-75.57774117 39.00883067),-75.57774117,39.00883067
2020,Wyoming,Heart Failure,Heart faliure mortality rate,"Rate per 100,000",10000.0,10000.0,5000.0,20000.0,Gender,Female,C1,T5,MD503,BOC02,GEN02,56,POINT (-108.1098304 43.23554134),-108.1098304,43.23554134
2019,Hawaii,Heart Failure,Heart faliure mortality rate,"Rate per 100,000",13300.0,13300.0,5000.0,35500.0,Race,Non-Hispanic White,C1,T5,MD503,BOC04,RAC01,15,POINT (-157.8577494 21.30485044),-157.8577494,21.30485044
2019,California,Stroke,Stroke mortality rate,"Rate per 100,000",4700.0,4700.0,3700.0,6000.0,Race,Non-Hispanic Black,C1,T6,MD603,BOC04,RAC02,6,POINT (-120.9999995 37.63864012),-120.9999995,37.63864012
2016,Colorado,Heart Failure,Heart faliure mortality rate,"Rate per 100,000",3300.0,3300.0,2400.0,4500.0,Gender,Female,C1,T5,MD503,BOC02,GEN02,8,POINT (-106.1336109 38.84384076),-106.1336109,38.84384076
2018,North Carolina,Stroke,Stroke mortality rate,"Rate per 100,000",11500.0,11500.0,5200.0,25700.0,Race,Hispanic,C1,T6,MD603,BOC04,RAC04,37,POINT (-79.15925046 35.46622098),-79.15925046,35.46622098
2019,Wisconsin,Heart Failure,Heart faliure mortality rate,"Rate per 100,000",0.0,0.0,-1000.0,-1000.0,Race,Non-Hispanic Asian,C1,T5,MD503,BOC04,RAC03,55,POINT (-89.81637074 44.39319117),-89.81637074,44.39319117
2019,Nevada,Stroke,Stroke mortality rate,"Rate per 100,000",3100.0,3100.0,400.0,22200.0,Race,Unknown,C1,T6,MD603,BOC04,RAC08,32,POINT (-117.0718406 39.49324039),-117.0718406,39.49324039
2020,Arizona,Stroke,Stroke mortality rate,"Rate per 100,000",8800.0,8800.0,5500.0,13900.0,Race,Other,C1,T6,MD603,BOC04,RAC07,4,POINT (-111.7638113 34.86597028),-111.7638113,34.86597028
2021,Virginia,Heart Failure,Heart faliure mortality rate,"Rate per 100,000",0.0,0.0,-1000.0,-1000.0,Race,Non-Hispanic Asian,C1,T5,MD503,BOC04,RAC03,51,POINT (-78.45789046 37.54268067),-78.45789046,37.54268067
2017,Nevada,Stroke,Stroke mortality rate,"Rate per 100,000",8500.0,8500.0,6800.0,10600.0,Gender,Female,C1,T6,MD603,BOC02,GEN02,32,POINT (-117.0718406 39.49324039),-117.0718406,39.49324039
2017,New Jersey,Stroke,Stroke mortality rate,"Rate per 100,000",6600.0,6600.0,5800.0,7400.0,Gender,Male,C1,T6,MD603,BOC02,GEN01,34,POINT (-74.27369129 40.13057005),-74.27369129,40.13057005
2021,Utah,Stroke,Stroke mortality rate,"Rate per 100,000",0.0,0.0,-1000.0,-1000.0,Race,Non-Hispanic Asian,C1,T6,MD603,BOC04,RAC03,49,POINT (-111.5871306 39.36070017),-111.5871306,39.36070017
2018,California,Stroke,Stroke mortality rate,"Rate per 100,000",7600.0,7600.0,7100.0,8200.0,Gender,Female,C1,T6,MD603,BOC02,GEN02,6,POINT (-120.9999995 37.63864012),-120.9999995,37.63864012
2016,Colorado,Stroke,Stroke mortality rate,"Rate per 100,000",4600.0,4600.0,3600.0,6000.0,Gender,Male,C1,T6,MD603,BOC02,GEN01,8,POINT (-106.1336109 38.84384076),-106.1336109,38.84384076
2020,Ohio,Stroke,Stroke mortality rate,"Rate per 100,000",5300.0,5300.0,4700.0,5900.0,Age,75+,C1,T6,MD603,BOC03,AGE08,39,POINT (-82.40426006 40.06021014),-82.40426006,40.06021014
2016,Arkansas,Heart Failure,Heart faliure mortality rate,"Rate per 100,000",4300.0,4300.0,3600.0,5200.0,Age,75+,C1,T5,MD503,BOC03,AGE08,5,POINT (-92.27449074 34.74865012),-92.27449074,34.74865012
2021,New York,Heart Failure,Heart faliure mortality rate,"Rate per 100,000",8300.0,8300.0,1200.0,59200.0,Race,Hispanic,C1,T5,MD503,BOC04,RAC04,36,POINT (-75.54397043 42.82700103),-75.54397043,42.82700103
2021,Oregon,Stroke,Stroke mortality rate,"Rate per 100,000",7200.0,7200.0,5700.0,9000.0,Gender,Male,C1,T6,MD603,BOC02,GEN01,41,POINT (-120.1550313 44.56744942),-120.1550313,44.56744942
2016,Louisiana,Stroke,Stroke mortality rate,"Rate per 100,000",7100.0,7100.0,6200.0,8100.0,Age,75+,C1,T6,MD603,BOC03,AGE08,22,POINT (-92.44568007 31.31266064),-92.44568007,31.31266064
2016,South Carolina,Stroke,Stroke mortality rate,"Rate per 100,000",7700.0,7700.0,1900.0,30800.0,Race,Other,C1,T6,MD603,BOC04,RAC07,45,POINT (-81.04537121 33.9988213),-81.04537121,33.9988213
2016,Virginia,Heart Failure,Heart faliure mortality rate,"Rate per 100,000",3700.0,3700.0,3200.0,4400.0,Gender,Male,C1,T5,MD503,BOC02,GEN01,51,POINT (-78.45789046 37.54268067),-78.45789046,37.54268067
2020,Maryland,Stroke,Stroke mortality rate,"Rate per 100,000",6400.0,6400.0,5300.0,7700.0,Race,Non-Hispanic Black,C1,T6,MD603,BOC04,RAC02,24,POINT (-76.60926011 39.29058096),-76.60926011,39.29058096
2016,Louisiana,Heart Failure,Heart faliure mortality rate,"Rate per 100,000",5100.0,5100.0,4200.0,6100.0,Gender,Male,C1,T5,MD503,BOC02,GEN01,22,POINT (-92.44568007 31.31266064),-92.44568007,31.31266064
2018,Massachusetts,Stroke,Stroke mortality rate,"Rate per 100,000",7100.0,7100.0,4700.0,10800.0,Race,Non-Hispanic Black,C1,T6,MD603,BOC04,RAC02,25,POINT (-72.08269067 42.27687047),-72.08269067,42.27687047
2018,Colorado,Stroke,Stroke mortality rate,"Rate per 100,000",5100.0,5100.0,4200.0,6200.0,Age,75+,C1,T6,MD603,BOC03,AGE08,8,POINT (-106.1336109 38.84384076),-106.1336109,38.84384076
2017,Delaware,Stroke,Stroke mortality rate,"Rate per 100,000",10500.0,10500.0,2600.0,42100.0,Race,Other,C1,T6,MD603,BOC04,RAC07,10,POINT (-75.57774117 39.00883067),-75.57774117,39.00883067
2017,Oregon,Heart Failure,Heart faliure mortality rate,"Rate per 100,000",25000.0,25000.0,3500.0,177500.0,Race,Non-Hispanic Asian,C1,T5,MD503,BOC04,RAC03,41,POINT (-120.1550313 44.56744942),-120.1550313,44.56744942
2020,New York,Heart Failure,Heart faliure mortality rate,"Rate per 100,000",7000.0,7000.0,5300.0,9400.0,Gender,Female,C1,T5,MD503,BOC02,GEN02,36,POINT (-75.54397043 42.82700103),-75.54397043,42.82700103
2021,Hawaii,Stroke,Stroke mortality rate,"Rate per 100,000",7000.0,7000.0,4800.0,10400.0,Gender,Male,C1,T6,MD603,BOC02,GEN01,15,POINT (-157.8577494 21.30485044),-157.8577494,21.30485044
2021,Missouri,Stroke,Stroke mortality rate,"Rate per 100,000",13000.0,13000.0,4200.0,40400.0,Race,Non-Hispanic Asian,C1,T6,MD603,BOC04,RAC03,29,POINT (-92.56630005 38.63579078),-92.56630005,38.63579078
2020,North Carolina,Heart Failure,Heart faliure mortality rate,"Rate per 100,000",4600.0,4600.0,3200.0,6700.0,Age,75+,C1,T5,MD503,BOC03,AGE08,37,POINT (-79.15925046 35.46622098),-79.15925046,35.46622098
2016,Arkansas,Stroke,Stroke mortality rate,"Rate per 100,000",4200.0,4200.0,3500.0,5200.0,Gender,Female,C1,T6,MD603,BOC02,GEN02,5,POINT (-92.27449074 34.74865012),-92.27449074,34.74865012
2021,Kentucky,Heart Failure,Heart faliure mortality rate,"Rate per 100,000",0.0,0.0,-1000.0,-1000.0,Race,Other,C1,T5,MD503,BOC04,RAC07,21,POINT (-84.77497105 37.64597027),-84.77497105,37.64597027
2018,Mississippi,Heart Failure,Heart faliure mortality rate,"Rate per 100,000",0.0,0.0,-1000.0,-1000.0,Race,Non-Hispanic Asian,C1,T5,MD503,BOC04,RAC03,28,POINT (-89.53803082 32.7455101),-89.53803082,32.7455101
2020,Nebraska,Stroke,Stroke mortality rate,"Rate per 100,000",9000.0,9000.0,7400.0,11000.0,Age,75+,C1,T6,MD603,BOC03,AGE08,31,POINT (-99.36572062 41.64104099),-99.36572062,41.64104099
2018,Colorado,Stroke,Stroke mortality rate,"Rate per 100,000",4200.0,4200.0,1000.0,16700.0,Race,Other,C1,T6,MD603,BOC04,RAC07,8,POINT (-106.1336109 38.84384076),-106.1336109,38.84384076
2019,New Mexico,Heart Failure,Heart faliure mortality rate,"Rate per 100,000",3400.0,3400.0,1600.0,7200.0,Race,Non-Hispanic White,C1,T5,MD503,BOC04,RAC01,35,POINT (-106.240581 34.52088095),-106.240581,34.52088095
2021,Nebraska,Stroke,Stroke mortality rate,"Rate per 100,000",0.0,0.0,-1000.0,-1000.0,Race,Non-Hispanic Asian,C1,T6,MD603,BOC04,RAC03,31,POINT (-99.36572062 41.64104099),-99.36572062,41.64104099
2021,New York,Heart Failure,Heart faliure mortality rate,"Rate per 100,000",8200.0,8200.0,6600.0,10300.0,Age,75+,C1,T5,MD503,BOC03,AGE08,36,POINT (-75.54397043 42.82700103),-75.54397043,42.82700103
2016,Wyoming,Stroke,Stroke mortality rate,"Rate per 100,000",8100.0,8100.0,5700.0,11600.0,Age,75+,C1,T6,MD603,BOC03,AGE08,56,POINT (-108.1098304 43.23554134),-108.1098304,43.23554134
2017,Michigan,Stroke,Stroke mortality rate,"Rate per 100,000",6000.0,6000.0,2500.0,14300.0,Race,Unknown,C1,T6,MD603,BOC04,RAC08,26,POINT (-84.71439027 44.66131954),-84.71439027,44.66131954
2016,Alaska,Heart Failure,Heart faliure mortality rate,"Rate per 100,000",7100.0,7100.0,1000.0,50700.0,Race,Non-Hispanic Asian,C1,T5,MD503,BOC04,RAC03,2,POINT (-147.722059 64.84507996),-147.722059,64.84507996
2020,Louisiana,Heart Failure,Heart faliure mortality rate,"Rate per 100,000",0.0,0.0,-1000.0,-1000.0,Race,Hispanic,C1,T5,MD503,BOC04,RAC04,22,POINT (-92.44568007 31.31266064),-92.44568007,31.31266064
2018,Maine,Stroke,Stroke mortality rate,"Rate per 100,000",0.0,0.0,-1000.0,-1000.0,Race,Non-Hispanic Asian,C1,T6,MD603,BOC04,RAC03,23,POINT (-68.98503134 45.25422889),-68.98503134,45.25422889
2017,Iowa,Heart Failure,Heart faliure mortality rate,"Rate per 100,000",4300.0,4300.0,3200.0,5800.0,Gender,Female,C1,T5,MD503,BOC02,GEN02,19,POINT (-93.81649056 42.46940091),-93.81649056,42.46940091
